"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","UPSIDE ","BUST ","SOS SEASON","ECR VS. ADP"
"264",12,"Ty Johnson",BUF,"RB75","7","-","-","2 out of 5 stars","+53"
"265",12,"LeQuint Allen Jr.",JAC,"RB76","7","2 out of 5","4 out of 5","4 out of 5 stars","+138"
"266",12,"Samaje Perine",CIN,"RB77","6","1 out of 5","4 out of 5","2 out of 5 stars","+19"
"267",12,"Tyquan Thornton",KC,"WR96","5","2 out of 5","5 out of 5","2 out of 5 stars","+159"
"268",12,"Christian Kirk",SF,"WR97","8","2 out of 5","4 out of 5","2 out of 5 stars","-30"
"269",12,"Elijah Sarratt",BAL,"WR98","13","3 out of 5","4 out of 5","4 out of 5 stars","+74"
"270",12,"Darius Slayton",NYG,"WR99","8","2 out of 5","4 out of 5","4 out of 5 stars","+169"
"271",12,"Will Reichard",MIN,"K16","6","-","-","2 out of 5 stars","-83"
"272",12,"Jordan James",SF,"RB78","8","2 out of 5","4 out of 5","2 out of 5 stars","-31"
"273",12,"Wil Lutz",DEN,"K17","10","-","-","1 out of 5 stars","-61"
"274",12,"Chris Brooks",GB,"RB79","11","2 out of 5","4 out of 5","4 out of 5 stars","+127"
"275",12,"Mason Taylor",NYJ,"TE33","13","1 out of 5","4 out of 5","4 out of 5 stars","+14"
"276",12,"Xavier Legette",CAR,"WR100","5","2 out of 5","4 out of 5","2 out of 5 stars","+166"
"277",12,"Cyrus Allen",KC,"WR101","5","4 out of 5","4 out of 5","2 out of 5 stars","-75"
"278",12,"Marvin Mims Jr.",DEN,"WR102","10","3 out of 5","4 out of 5","2 out of 5 stars","+17"
"279",12,"Theo Johnson",NYG,"TE34","8","1 out of 5","5 out of 5","3 out of 5 stars","+45"
"280",12,"Michael Penix Jr.",ATL,"QB32","11","2 out of 5","5 out of 5","4 out of 5 stars","+8"
"281",12,"Kirk Cousins",LV,"QB33","13","3 out of 5","4 out of 5","1 out of 5 stars","+17"
"282",12,"DJ Giddens",IND,"RB80","13","2 out of 5","4 out of 5","4 out of 5 stars","+21"
"283",12,"San Francisco 49ers",SF,"DST17","8","-","-","3 out of 5 stars","-66"
"284",12,"Eli Stowers",PHI,"TE35","10","4 out of 5","4 out of 5","4 out of 5 stars","-12"
"285",12,"Malik Davis",DAL,"RB81","14","-","-","4 out of 5 stars","+41"
"286",12,"Deshaun Watson",CLE,"QB34","11","1 out of 5","5 out of 5","4 out of 5 stars","+102"
"287",12,"New Orleans Saints",NO,"DST18","8","-","-","5 out of 5 stars","-58"
"288",12,"Devin Neal",NO,"RB82","8","2 out of 5","4 out of 5","3 out of 5 stars","+53"
"289",12,"Shedeur Sanders",CLE,"QB35","11","3 out of 5","4 out of 5","4 out of 5 stars","-33"
"290",12,"Atlanta Falcons",ATL,"DST19","11","-","-","4 out of 5 stars","-45"
"291",12,"Brashard Smith",KC,"RB83","5","-","-","3 out of 5 stars","+31"
"292",12,"Seth McGowan",IND,"RB84","13","4 out of 5","4 out of 5","4 out of 5 stars","+264"
"293",12,"Trey Benson",FA,"RB85","-","2 out of 5","4 out of 5","-","+32"
"294",12,"Kendre Miller",NO,"RB86","8","2 out of 5","4 out of 5","3 out of 5 stars","+27"
"295",12,"Hollywood Brown",PHI,"WR103","10","-","-","4 out of 5 stars","+21"
"296",12,"Devin Singletary",NYG,"RB87","8","-","-","4 out of 5 stars","+9"
"297",12,"Emari Demercado",KC,"RB88","5","1 out of 5","5 out of 5","3 out of 5 stars","+76"
"298",12,"Adam Randall",BAL,"RB89","13","3 out of 5","4 out of 5","3 out of 5 stars","+308"
"299",12,"Kyle Williams",NE,"WR104","11","-","-","2 out of 5 stars","-22"
"300",12,"Mike Gesicki",CIN,"TE36","6","-","-","3 out of 5 stars","+60"
"301",12,"Mack Hollins",NE,"WR105","11","-","-","2 out of 5 stars","+66"
"302",12,"Isaiah Bond",CLE,"WR106","11","-","-","3 out of 5 stars","+181"
"303",12,"Kaleb Johnson",PIT,"RB90","9","2 out of 5","5 out of 5","2 out of 5 stars","-29"
"304",12,"Brandon Aiyuk",SF,"WR107","8","2 out of 5","5 out of 5","2 out of 5 stars","-26"
"305",12,"Skyler Bell",BUF,"WR108","7","-","-","4 out of 5 stars","+56"
"306",12,"Trevor Etienne",CAR,"RB91","5","-","-","1 out of 5 stars","+260"
"307",13,"Isaac Guerendo",SF,"RB92","8","-","-","2 out of 5 stars","+240"
"308",13,"Andrei Iosivas",CIN,"WR109","6","-","-","4 out of 5 stars","+104"
"309",13,"Indianapolis Colts",IND,"DST20","13","-","-","5 out of 5 stars","-28"
"310",13,"Chicago Bears",CHI,"DST21","10","-","-","2 out of 5 stars","-110"
"311",13,"Jarquez Hunter",LAR,"RB93","11","-","-","5 out of 5 stars","+80"
"312",13,"Jerome Ford",WAS,"RB94","7","2 out of 5","4 out of 5","4 out of 5 stars","+298"
"313",13,"Charlie Smyth",NO,"K18","8","-","-","5 out of 5 stars","-5"
"314",13,"Tyreek Hill",FA,"WR110","-","1 out of 5","5 out of 5","-","-96"
"315",13,"Tahj Brooks",CIN,"RB95","6","-","-","2 out of 5 stars","+125"
"316",13,"Oscar Delp",NO,"TE37","8","4 out of 5","4 out of 5","2 out of 5 stars","+212"
"317",13,"Jaleel McLaughlin",DEN,"RB96","10","-","-","2 out of 5 stars","+307"
"318",13,"Audric Estime",NO,"RB97","8","-","-","3 out of 5 stars","+60"
"319",13,"Jake Tonges",SF,"TE38","8","-","-","3 out of 5 stars","-50"
"320",13,"Darren Waller",CAR,"TE39","5","-","-","2 out of 5 stars","+93"
"321",13,"Will Shipley",PHI,"RB98","10","-","-","4 out of 5 stars","+150"
"322",13,"Darnell Washington",PIT,"TE40","9","-","-","2 out of 5 stars","-29"
"323",13,"Jahan Dotson",ATL,"WR111","11","-","-","3 out of 5 stars","+196"
"324",13,"Michael Mayer",LV,"TE41","13","-","-","3 out of 5 stars","+120"
"325",13,"Dallas Cowboys",DAL,"DST22","14","-","-","1 out of 5 stars","-138"
"326",13,"DeMario Douglas",NE,"WR112","11","-","-","2 out of 5 stars","+271"
"327",13,"Elijah Arroyo",SEA,"TE42","11","-","-","3 out of 5 stars","+4"
"328",13,"Jalen Tolbert",MIA,"WR113","6","-","-","3 out of 5 stars","-13"
"329",13,"Bryce Lance",NO,"WR114","8","-","-","3 out of 5 stars","+106"
"330",13,"J.J. McCarthy",MIN,"QB36","6","-","-","5 out of 5 stars","-71"
"331",13,"Carson Beck",ARI,"QB37","14","-","-","2 out of 5 stars","-25"
"332",13,"Xavier Hutchinson",HOU,"WR115","8","-","-","3 out of 5 stars","+288"
"333",13,"Charlie Kolar",LAC,"TE43","7","-","-","4 out of 5 stars","+134"
"334",13,"Konata Mumpfield",LAR,"WR116","11","-","-","1 out of 5 stars","+14"
"335",13,"Erick All Jr.",CIN,"TE44","6","-","-","3 out of 5 stars","-"
"336",13,"Kareem Hunt",FA,"RB99","-","-","-","-","-6"
"337",13,"Joe Mixon",FA,"RB100","-","-","-","-","-47"
"338",13,"Tez Johnson",TB,"WR117","10","-","-","4 out of 5 stars","+169"
"339",13,"Cedric Tillman",CLE,"WR118","11","-","-","3 out of 5 stars","+311"
"340",13,"Jalen Royals",KC,"WR119","5","-","-","2 out of 5 stars","+97"
"341",13,"Bam Knight",ARI,"RB101","14","-","-","2 out of 5 stars","-"
"342",13,"Chris Brazzell II",CAR,"WR120","5","-","-","2 out of 5 stars","+287"
"343",13,"Olamide Zaccheaus",ATL,"WR121","11","-","-","3 out of 5 stars","+241"
"344",13,"Cole Kmet",CHI,"TE45","10","-","-","2 out of 5 stars","-48"
"345",13,"Tyler Higbee",LAR,"TE46","11","-","-","4 out of 5 stars","-10"
"346",13,"Calvin Austin III",NYG,"WR122","8","-","-","4 out of 5 stars","+46"
"347",13,"Luke McCaffrey",WAS,"WR123","7","-","-","2 out of 5 stars","-34"
"348",13,"Mac Jones",SF,"QB38","8","-","-","1 out of 5 stars","-20"
"349",13,"Max Klare",LAR,"TE47","11","-","-","4 out of 5 stars","+13"
"350",13,"Eli Raridon",NE,"TE48","11","-","-","4 out of 5 stars","-12"
"351",13,"Dawson Knox",BUF,"TE49","7","-","-","3 out of 5 stars","-42"
"352",13,"Noah Gray",KC,"TE50","5","-","-","4 out of 5 stars","+6"
"353",13,"Kendrick Bourne",ARI,"WR124","14","-","-","2 out of 5 stars","+261"
"354",13,"Joshua Palmer",BUF,"WR125","7","-","-","4 out of 5 stars","-18"
"355",13,"New York Giants",NYG,"DST23","8","-","-","1 out of 5 stars","-129"
"356",13,"Jake Elliott",PHI,"K19","10","-","-","5 out of 5 stars","-129"
"357",13,"Brenen Thompson",LAC,"WR126","7","-","-","2 out of 5 stars","+173"
"358",13,"Carolina Panthers",CAR,"DST24","5","-","-","3 out of 5 stars","-94"
"359",13,"Ja'Tavion Sanders",CAR,"TE51","5","-","-","2 out of 5 stars","-30"
"360",14,"Justin Fields",KC,"QB39","5","-","-","2 out of 5 stars","-37"
"361",14,"Treylon Burks",WAS,"WR127","7","-","-","2 out of 5 stars","+242"
"362",14,"Eli Heidenreich",PIT,"RB102","9","-","-","2 out of 5 stars","-"
"363",14,"Tennessee Titans",TEN,"DST25","9","-","-","2 out of 5 stars","-103"
"364",14,"Ty Simpson",LAR,"QB40","11","-","-","3 out of 5 stars","-89"
"365",14,"Malik Benson",LV,"WR128","13","-","-","2 out of 5 stars","+101"
"366",14,"Tampa Bay Buccaneers",TB,"DST26","10","-","-","4 out of 5 stars","-132"
"367",14,"Trey Smack",GB,"K20","11","-","-","4 out of 5 stars","-148"
"368",14,"Tyler Bass",BUF,"K21","7","-","-","2 out of 5 stars","-122"
"369",14,"Justin Joly",DEN,"TE52","10","-","-","4 out of 5 stars","+83"
"370",14,"Cincinnati Bengals",CIN,"DST27","6","-","-","4 out of 5 stars","-102"
"371",14,"Nick Folk",ATL,"K22","11","-","-","0 out of 5 stars","-92"
"372",14,"Jawhar Jordan",HOU,"RB103","8","-","-","4 out of 5 stars","+192"
"373",14,"Kalif Raymond",CHI,"WR129","10","-","-","3 out of 5 stars","+145"
"374",14,"Zane Gonzalez",FA,"K23","-","-","-","-","+169"
"375",14,"Michael Carter",TEN,"RB104","9","-","-","3 out of 5 stars","+299"
"376",14,"Kevin Coleman Jr.",MIA,"WR130","6","-","-","3 out of 5 stars","+232"
"377",14,"Savion Williams",GB,"WR131","11","-","-","5 out of 5 stars","+250"
"378",14,"Anthony Richardson Sr.",IND,"QB41","13","-","-","4 out of 5 stars","+37"
"379",14,"Roman Wilson",PIT,"WR132","9","-","-","3 out of 5 stars","+80"
"380",14,"Joe Flacco",CIN,"QB42","6","-","-","3 out of 5 stars","-62"
"381",14,"Raheim Sanders",CLE,"RB105","11","-","-","3 out of 5 stars","+144"
"382",14,"KaVontae Turpin",DAL,"WR133","14","-","-","2 out of 5 stars","-31"
"383",14,"Dont'e Thornton Jr.",LV,"WR134","13","-","-","2 out of 5 stars","+12"
"384",14,"Noah Fant",NO,"TE53","8","-","-","2 out of 5 stars","-5"
"385",14,"Blake Grupe",IND,"K24","13","-","-","4 out of 5 stars","-112"
"386",14,"John Metchie III",CAR,"WR135","5","-","-","2 out of 5 stars","+155"
"387",14,"Phil Mafah",DAL,"RB106","14","-","-","4 out of 5 stars","-"
"388",14,"Roschon Johnson",CHI,"RB107","10","-","-","2 out of 5 stars","+197"
"389",14,"Zavion Thomas",CHI,"WR136","10","-","-","3 out of 5 stars","-42"
"390",14,"Tommy Tremble",CAR,"TE54","5","-","-","2 out of 5 stars","-25"
"391",14,"Miami Dolphins",MIA,"DST28","6","-","-","3 out of 5 stars","-97"
"392",14,"Nick Westbrook-Ikhine",IND,"WR137","13","-","-","4 out of 5 stars","+208"
"393",14,"Joey Slye",TEN,"K25","9","-","-","4 out of 5 stars","-113"
"394",14,"Colbie Young",CIN,"WR138","6","-","-","4 out of 5 stars","-57"
"395",14,"Chad Ryland",ARI,"K26","14","-","-","2 out of 5 stars","-75"
"396",14,"Ryan Fitzgerald",CAR,"K27","5","-","-","0 out of 5 stars","-63"
"397",14,"Jaylin Lane",WAS,"WR139","7","-","-","2 out of 5 stars","+137"
"398",14,"Tutu Atwell",MIA,"WR140","6","-","-","3 out of 5 stars","+184"
"399",14,"Luke Musgrave",GB,"TE55","11","-","-","2 out of 5 stars","-9"
"400",14,"Washington Commanders",WAS,"DST29","7","-","-","2 out of 5 stars","-116"
"401",14,"Demarcus Robinson",SF,"WR141","8","-","-","2 out of 5 stars","+49"
"402",14,"CJ Daniels",LAR,"WR142","11","-","-","1 out of 5 stars","+146"
"403",14,"Kyle Juszczyk",SF,"RB108","8","-","-","2 out of 5 stars","-21"
"404",14,"Daniel Carlson",NO,"K28","8","-","-","5 out of 5 stars","+97"
"405",14,"Devontez Walker",BAL,"WR143","13","-","-","4 out of 5 stars","-60"
"406",14,"J'Mari Taylor",JAC,"RB109","7","-","-","4 out of 5 stars","-"
"407",14,"Jameis Winston",NYG,"QB43","8","-","-","4 out of 5 stars","-97"
"408",14,"Marcus Mariota",WAS,"QB44","7","-","-","2 out of 5 stars","+43"
"409",14,"Jam Miller",NE,"RB110","11","-","-","2 out of 5 stars","-"
"410",14,"Brandon McManus",FA,"K29","-","-","-","-","-10"
"411",14,"Jordan Whittington",LAR,"WR144","11","-","-","1 out of 5 stars","-69"
"412",14,"John Bates",WAS,"TE56","7","-","-","1 out of 5 stars","+216"
"413",14,"Mitchell Evans",CAR,"TE57","5","-","-","2 out of 5 stars","-"
"414",14,"Cade Klubnik",NYJ,"QB45","13","-","-","4 out of 5 stars","-61"
"415",14,"Ashton Dulin",IND,"WR145","13","-","-","4 out of 5 stars","+215"
"416",14,"Ben Sauls",NYG,"K30","8","-","-","2 out of 5 stars","-102"
"417",14,"Ben Sinnott",WAS,"TE58","7","-","-","1 out of 5 stars","+215"
"418",14,"Rasheen Ali",BAL,"RB111","13","-","-","3 out of 5 stars","-"
"419",14,"Barion Brown",NO,"WR146","8","-","-","3 out of 5 stars","+51"
"420",14,"Las Vegas Raiders",LV,"DST30","13","-","-","4 out of 5 stars","-169"
"421",14,"Joe Milton III",DAL,"QB46","14","-","-","2 out of 5 stars","-35"
"422",14,"Sione Vaki",DET,"RB112","6","-","-","5 out of 5 stars","-"
"423",14,"Daniel Bellinger",TEN,"TE59","9","-","-","3 out of 5 stars","+170"
"424",14,"Austin Hooper",ATL,"TE60","11","-","-","3 out of 5 stars","+55"
"425",15,"New York Jets",NYJ,"DST31","13","-","-","4 out of 5 stars","+50"
"426",15,"Austin Ekeler",FA,"RB113","-","-","-","-","+176"
"427",15,"Tommy Myers",FA,"TE61","-","-","-","-","-"
"428",15,"Elijah Higgins",ARI,"TE62","14","-","-","2 out of 5 stars","-60"
"429",15,"Isaiah Williams",NYJ,"WR147","13","-","-","4 out of 5 stars","+197"
"430",15,"Dameon Pierce",PHI,"RB114","10","-","-","4 out of 5 stars","-"
"431",15,"Greg Dortch",DET,"WR148","6","-","-","4 out of 5 stars","+66"
"432",15,"Spencer Shrader",IND,"K31","13","-","-","4 out of 5 stars","-88"
"433",15,"Dyami Brown",WAS,"WR149","7","-","-","2 out of 5 stars","+192"
"434",15,"Hunter Luepke",DAL,"RB115","14","-","-","4 out of 5 stars","-94"
"435",15,"Jake Moody",FA,"K32","-","-","-","-","-101"
"436",15,"Tyler Goodson",ATL,"RB116","11","-","-","2 out of 5 stars","-"
"437",15,"Marlin Klein",HOU,"TE63","8","-","-","4 out of 5 stars","+61"
"438",15,"Khalil Herbert",SF,"RB117","8","-","-","2 out of 5 stars","-"
"439",15,"Elijah Moore",PHI,"WR150","10","-","-","4 out of 5 stars","-"
"440",15,"Dylan Laube",LV,"RB118","13","-","-","2 out of 5 stars","-"
"441",15,"Deion Burks",IND,"WR151","13","-","-","4 out of 5 stars","-"
"442",15,"Riley Leonard",IND,"QB47","13","-","-","4 out of 5 stars","+159"
"443",15,"Van Jefferson",WAS,"WR152","7","-","-","2 out of 5 stars","+131"
"444",15,"Jeremy McNichols",WAS,"RB119","7","-","-","4 out of 5 stars","-"
"445",15,"Damien Martinez",GB,"RB120","11","-","-","4 out of 5 stars","-"
"446",15,"Jason Sanders",NYJ,"K33","13","-","-","2 out of 5 stars","-127"
"447",15,"Odell Beckham Jr.",NYG,"WR153","8","-","-","4 out of 5 stars","-101"
"448",15,"Ty Chandler",NO,"RB121","8","-","-","3 out of 5 stars","+232"
"449",15,"Tai Felton",MIN,"WR154","6","-","-","5 out of 5 stars","+28"
"450",15,"Jonnu Smith",FA,"TE64","-","-","-","-","-"
"451",15,"Tim Patrick",NYJ,"WR155","13","-","-","4 out of 5 stars","+215"
"452",15,"Ronnie Rivers",LAR,"RB122","11","-","-","5 out of 5 stars","-"
"453",15,"Mitch Tinsley",CIN,"WR156","6","-","-","4 out of 5 stars","+188"
"454",15,"Zavier Scott",MIN,"RB123","6","-","-","4 out of 5 stars","-"
"455",15,"Josh Oliver",MIN,"TE65","6","-","-","4 out of 5 stars","-74"
"456",15,"Reggie Gilliam",NE,"RB124","11","-","-","2 out of 5 stars","+104"
"457",15,"Roman Hemby",LV,"RB125","13","-","-","2 out of 5 stars","-"
"458",15,"Alec Ingold",LAC,"RB126","7","-","-","3 out of 5 stars","+177"
"459",15,"Will Kacmarek",MIA,"TE66","6","-","-","5 out of 5 stars","-95"
"460",15,"Terrell Jennings",FA,"RB127","-","-","-","-","-"
"461",15,"Robert Henry Jr.",WAS,"RB128","7","-","-","4 out of 5 stars","-"
"462",15,"Patrick Ricard",NYG,"RB129","8","-","-","4 out of 5 stars","+100"
"463",15,"Arizona Cardinals",ARI,"DST32","14","-","-","2 out of 5 stars","-156"
"464",15,"Quinn Ewers",MIA,"QB48","6","-","-","3 out of 5 stars","-90"
"465",15,"DeAndre Hopkins",BAL,"WR157","13","-","-","4 out of 5 stars","+38"
"466",15,"Zach Ertz",FA,"TE67","-","-","-","-","+141"
"467",15,"Tyler Badie",DEN,"RB130","10","-","-","2 out of 5 stars","-"
"468",15,"Xavier Restrepo",TEN,"WR158","9","-","-","3 out of 5 stars","-"
"469",15,"Isaiah Williams",FA,"WR159","-","-","-","-","-"
"470",15,"Matt Hibner",BAL,"TE68","13","-","-","4 out of 5 stars","-"
"471",15,"Max Bredeson",MIN,"RB131","6","-","-","4 out of 5 stars","+69"
"472",15,"Drew Stevens",WAS,"K34","7","-","-","5 out of 5 stars","-168"
"473",15,"Tyler Lockett",LV,"WR160","13","-","-","2 out of 5 stars","-"
"474",15,"Tanner Koziol",JAC,"TE69","7","-","-","3 out of 5 stars","+16"
"475",15,"Cedrick Wilson Jr.",DET,"WR161","6","-","-","4 out of 5 stars","+185"
"476",15,"Jacob Cowing",SF,"WR162","8","-","-","2 out of 5 stars","-"
"477",15,"Jordan Watkins",SF,"WR163","8","-","-","2 out of 5 stars","-"
"478",15,"Jimmy Horn Jr.",CAR,"WR164","5","-","-","2 out of 5 stars","-15"
"479",15,"Adam Prentice",DEN,"RB132","10","-","-","2 out of 5 stars","+159"
"480",15,"Xavier Smith",LAR,"WR165","11","-","-","1 out of 5 stars","-47"
"481",15,"Lew Nichols III",PIT,"RB133","9","-","-","2 out of 5 stars","-"
"482",15,"Jahdae Walker",CHI,"WR166","10","-","-","3 out of 5 stars","-85"
"483",15,"Marquez Valdes-Scantling",DAL,"WR167","14","-","-","2 out of 5 stars","+11"
"484",15,"Antonio Gibson",FA,"RB134","-","-","-","-","+129"
"485",15,"British Brooks",HOU,"RB135","8","-","-","4 out of 5 stars","+169"
"486",15,"Theo Wease Jr.",MIA,"WR168","6","-","-","3 out of 5 stars","-"
"487",15,"Jackson Hawes",BUF,"TE70","7","-","-","3 out of 5 stars","-27"
"488",15,"Jacob Saylors",DET,"RB136","6","-","-","5 out of 5 stars","+135"
"489",15,"Adam Trautman",DEN,"TE71","10","-","-","4 out of 5 stars","-66"
"490",15,"Drew Allar",PIT,"QB49","9","-","-","2 out of 5 stars","-178"
"491",15,"Chris Blair",ATL,"WR169","11","-","-","3 out of 5 stars","-"
"492",15,"Sam Roush",CHI,"TE72","10","-","-","2 out of 5 stars","+63"
"493",15,"Nathan Carter",ATL,"RB137","11","-","-","2 out of 5 stars","-"
"494",15,"Travis Homer",PIT,"RB138","9","-","-","2 out of 5 stars","+171"
"495",15,"Jalen Reagor",MIA,"WR170","6","-","-","3 out of 5 stars","-"
"496",15,"Drew Sample",CIN,"TE73","6","-","-","3 out of 5 stars","+25"
"497",15,"Donovan Edwards",MIA,"RB139","6","-","-","3 out of 5 stars","-"
"498",15,"Michael Woods II",DEN,"WR171","10","-","-","2 out of 5 stars","-"
"499",15,"Jake Browning",TB,"QB50","10","-","-","2 out of 5 stars","-68"
"500",15,"Luke Schoonmaker",DAL,"TE74","14","-","-","2 out of 5 stars","-125"
"501",16,"David Sills V",TB,"WR172","10","-","-","4 out of 5 stars","-"
"502",16,"Dominic Zvada",NYG,"K35","8","-","-","2 out of 5 stars","-139"
"503",16,"Nate Boerkircher",JAC,"TE75","7","-","-","3 out of 5 stars","+24"
"504",16,"Tyrod Taylor",GB,"QB51","11","-","-","4 out of 5 stars","-149"
"505",16,"Cade Stover",HOU,"TE76","8","-","-","4 out of 5 stars","+19"
"506",16,"Kene Nwangwu",NYJ,"RB140","13","-","-","3 out of 5 stars","-"
"507",16,"Reggie Virgil",ARI,"WR173","14","-","-","2 out of 5 stars","+142"
"508",16,"Mason Rudolph",PIT,"QB52","9","-","-","2 out of 5 stars","-23"
"509",16,"Gardner Minshew II",ARI,"QB53","14","-","-","2 out of 5 stars","+50"
"510",16,"Jeremy Ruckert",NYJ,"TE77","13","-","-","4 out of 5 stars","+23"
"511",16,"Cash Jones",ATL,"RB141","11","-","-","2 out of 5 stars","-"
"512",16,"Tanner Hudson",CIN,"TE78","6","-","-","3 out of 5 stars","-"
"513",16,"Michael Burton",CLE,"RB142","11","-","-","3 out of 5 stars","+126"
"514",16,"Durham Smythe",BAL,"TE79","13","-","-","4 out of 5 stars","-5"
"515",16,"KeAndre Lambert-Smith",LAC,"WR174","7","-","-","2 out of 5 stars","-51"
"516",16,"Noah Whittington",HOU,"RB143","8","-","-","4 out of 5 stars","-"
"517",16,"Miles Sanders",FA,"RB144","-","-","-","-","-"
"518",16,"Tyler Conklin",DET,"TE80","6","-","-","3 out of 5 stars","+33"
"519",16,"Jermaine Burton",FA,"WR175","-","-","-","-","-"
"520",16,"Jalen Milroe",SEA,"QB54","11","-","-","4 out of 5 stars","+70"
"521",16,"Elijah Mitchell",FA,"RB145","-","-","-","-","-"
"522",16,"Frank Gore Jr.",BUF,"RB146","7","-","-","2 out of 5 stars","+67"
"523",16,"Jaret Patterson",LAC,"RB147","7","-","-","3 out of 5 stars","-"
"524",16,"Trey Lance",LAC,"QB55","7","-","-","2 out of 5 stars","-69"
"525",16,"Josh Cameron",JAC,"WR176","7","-","-","4 out of 5 stars","+132"
"526",16,"Velus Jones Jr.",SEA,"WR177","11","-","-","3 out of 5 stars","-"
"527",16,"Jaydn Ott",KC,"RB148","5","-","-","3 out of 5 stars","-"
"528",16,"Lil'Jordan Humphrey",DEN,"WR178","10","-","-","2 out of 5 stars","-171"
"529",16,"Michael Trigg",DAL,"TE81","14","-","-","2 out of 5 stars","-95"
"530",16,"Taysom Hill",FA,"TE82","-","-","-","-","+65"
